date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:07:01	16825/16825	---MC-	200	added ('OK')	text/html	date:Sat,%2030%20Mar%202024%2019:08:23%20GMT	https://rootedthegame.com/news/Discover-our-trailer	C:/My%20Web%20Sites/Rooted/rootedthegame.com/news/Discover-our-trailer.html	(from https://rootedthegame.com/news)
22:07:01	320583/320583	---M--	200	added ('OK')	image/png	etag:%22647e6a93-4e447%22	https://rootedthegame.com/storage/discover-trailer.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/discover-trailer.png	(from https://rootedthegame.com/news)
22:07:02	111924/111924	---M--	200	added ('OK')	image/jpeg	etag:%22647e6a93-1b534%22	https://rootedthegame.com/storage/closed_alpha.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/closed_alpha.jpg	(from https://rootedthegame.com/news)
22:07:02	19640/19640	---MC-	200	added ('OK')	text/html	date:Sat,%2030%20Mar%202024%2019:08:23%20GMT	https://rootedthegame.com/news/closed-Alpha-Trailer-Kickstarter-pre-launch-and-130K-wishlists!	C:/My%20Web%20Sites/Rooted/rootedthegame.com/news/closed-Alpha-Trailer-Kickstarter-pre-launch-and-130K-wishlists!.html	(from https://rootedthegame.com/news)
22:07:02	329076/329076	---M--	200	added ('OK')	image/jpeg	etag:%2264918536-50574%22	https://rootedthegame.com/storage/80k-wishlists-development-progress-and-more.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/80k-wishlists-development-progress-and-more.jpg	(from https://rootedthegame.com/news)
22:07:02	19190/19190	---MC-	200	added ('OK')	text/html	date:Sat,%2030%20Mar%202024%2019:08:23%20GMT	https://rootedthegame.com/news/80k-wishlists-development-progress-and-more	C:/My%20Web%20Sites/Rooted/rootedthegame.com/news/80k-wishlists-development-progress-and-more.html	(from https://rootedthegame.com/news)
22:07:03	407425/407425	---M--	200	added ('OK')	image/png	etag:%22647e6a93-63781%22	https://rootedthegame.com/storage/rooted-discord.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/rooted-discord.png	(from https://rootedthegame.com/news)
22:07:03	14454/14454	---MC-	200	added ('OK')	text/html	date:Sat,%2030%20Mar%202024%2019:08:24%20GMT	https://rootedthegame.com/news/join-us-on-discord	C:/My%20Web%20Sites/Rooted/rootedthegame.com/news/join-us-on-discord.html	(from https://rootedthegame.com/news)
22:07:03	784293/784293	---M--	200	added ('OK')	image/png	etag:%22647e6a93-bf7a5%22	https://rootedthegame.com/storage/30k-wishlists.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/30k-wishlists.png	(from https://rootedthegame.com/news)
22:07:03	14344/14344	---MC-	200	added ('OK')	text/html	date:Sat,%2030%20Mar%202024%2019:08:24%20GMT	https://rootedthegame.com/news/30k-wishlists-on-Steam	C:/My%20Web%20Sites/Rooted/rootedthegame.com/news/30k-wishlists-on-Steam.html	(from https://rootedthegame.com/news)
22:07:03	222458/222458	---M--	200	added ('OK')	image/jpeg	etag:%22647e6a93-364fa%22	https://rootedthegame.com/storage/rooted-news.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/rooted-news.jpg	(from https://rootedthegame.com/news)
22:07:04	19851/19851	---MC-	200	added ('OK')	text/html	date:Sat,%2030%20Mar%202024%2019:08:25%20GMT	https://rootedthegame.com/news/Latest-Updates-from-Rooted	C:/My%20Web%20Sites/Rooted/rootedthegame.com/news/Latest-Updates-from-Rooted.html	(from https://rootedthegame.com/news)
22:07:04	49520/49520	---M--	200	added ('OK')	image/webp	etag:%22650631d1-c170%22	https://rootedthegame.com/storage/grange.webp	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/grange.webp	(from https://rootedthegame.com/timeline)
22:07:04	93020/93020	---M--	200	added ('OK')	image/webp	etag:%2265063249-16b5c%22	https://rootedthegame.com/storage/bg_pledge.webp	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/bg_pledge.webp	(from https://rootedthegame.com/pledge)
22:07:04	23790/23790	---M--	200	added ('OK')	image/jpeg	etag:%2265502b08-5cee%22	https://rootedthegame.com/storage/bg_rewards.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/bg_rewards.jpg	(from https://rootedthegame.com/pledge)
22:07:05	272709/272709	---M--	200	added ('OK')	image/jpeg	etag:%22637ab4a5-42945%22	https://rootedthegame.com/storage/rewards.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/rewards.jpg	(from https://rootedthegame.com/pledge)
22:07:05	292774/292774	---M--	200	added ('OK')	image/jpeg	etag:%22637775a9-477a6%22	https://rootedthegame.com/storage/6feet.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/6feet.jpg	(from https://rootedthegame.com/pledge)
22:07:05	69917/69917	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-1111d%22	https://code.jquery.com/jquery-3.3.1.slim.min.js	C:/My%20Web%20Sites/Rooted/code.jquery.com/jquery-3.3.1.slim.min.js	(from https://rootedthegame.com/pledge)
22:07:06	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-520c%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	C:/My%20Web%20Sites/Rooted/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	(from https://rootedthegame.com/pledge)
22:07:06	58072/58072	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e1d98d47689e00f8ecbc5d9f61bdb42e%22	https://stackpath.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	C:/My%20Web%20Sites/Rooted/stackpath.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	(from https://rootedthegame.com/pledge)
22:07:07	11988/11988	---MC-	200	added ('OK')	text/html	date:Sat,%2030%20Mar%202024%2019:08:28%20GMT	https://rootedthegame.com/forgot-password	C:/My%20Web%20Sites/Rooted/rootedthegame.com/forgot-password.html	(from https://rootedthegame.com/login)
22:07:07	13153/13153	---MC-	200	added ('OK')	text/html	date:Sat,%2030%20Mar%202024%2019:08:28%20GMT	https://rootedthegame.com/register	C:/My%20Web%20Sites/Rooted/rootedthegame.com/register.html	(from https://rootedthegame.com/login)
22:07:07	370/370	---MC-	302	error ('Found')	text/html	date:Sat,%2030%20Mar%202024%2019:08:28%20GMT	https://rootedthegame.com/account/profile	C:/My%20Web%20Sites/Rooted/rootedthegame.com/account/profile	(from https://rootedthegame.com/faq)
22:07:08	237015/237015	---M--	200	added ('OK')	image/jpeg	etag:%2264fe0115-39dd7%22	https://rootedthegame.com/storage/discord-official-server.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/discord-official-server.jpg	(from https://rootedthegame.com/discord)
22:07:08	36231/36231	---M--	200	added ('OK')	image/jpeg	etag:%2264fdff1f-8d87%22	https://rootedthegame.com/storage/discord-rooted-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/discord-rooted-banner.jpg	(from https://rootedthegame.com/discord)
22:07:08	370/370	---MC-	302	error ('Found')	text/html	date:Sat,%2030%20Mar%202024%2019:08:29%20GMT	https://rootedthegame.com/account/profile	C:/My%20Web%20Sites/Rooted/rootedthegame.com/account/profile	(from https://rootedthegame.com/discord)
22:07:08	13951/13951	---M--	200	added ('OK')	image/jpeg	etag:%2264fb365e-367f%22	https://rootedthegame.com/storage/tutoDiscord.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/tutoDiscord.jpg	(from https://rootedthegame.com/discord)
22:07:08	8748/8748	---M--	200	added ('OK')	image/jpeg	etag:%2264fdff1f-222c%22	https://rootedthegame.com/storage/alpha-channels.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/alpha-channels.jpg	(from https://rootedthegame.com/discord)
22:07:09	134622/134622	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226376cf3c-20dde%22	https://rootedthegame.com/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-brands-400.eot	(from https://rootedthegame.com/css/all.min.css)
22:07:09	134622/134622	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226376cf3c-20dde%22	https://rootedthegame.com/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-brands-400d41d.eot	(from https://rootedthegame.com/css/all.min.css)
22:07:09	77400/77400	---M--	200	added ('OK')	font/woff2	etag:%226376cf3c-12e58%22	https://rootedthegame.com/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-brands-400.woff2	(from https://rootedthegame.com/css/all.min.css)
22:07:09	90672/90672	---M--	200	added ('OK')	application/font-woff	etag:%226376cf3c-16230%22	https://rootedthegame.com/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-brands-400.woff	(from https://rootedthegame.com/css/all.min.css)
22:07:10	134316/134316	---M--	200	added ('OK')	application/font-sfnt	etag:%226376cf3c-20cac%22	https://rootedthegame.com/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-brands-400.ttf	(from https://rootedthegame.com/css/all.min.css)
22:07:10	730302/730302	---M--	200	added ('OK')	image/svg+xml	etag:%226376cf3c-b24be%22	https://rootedthegame.com/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-brands-400.svg	(from https://rootedthegame.com/css/all.min.css)
22:07:10	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226376cf3c-862e%22	https://rootedthegame.com/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-regular-400.eot	(from https://rootedthegame.com/css/all.min.css)
22:07:10	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226376cf3c-862e%22	https://rootedthegame.com/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-regular-400d41d.eot	(from https://rootedthegame.com/css/all.min.css)
22:07:10	13600/13600	---M--	200	added ('OK')	font/woff2	etag:%226376cf3c-3520%22	https://rootedthegame.com/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-regular-400.woff2	(from https://rootedthegame.com/css/all.min.css)
22:07:11	16780/16780	---M--	200	added ('OK')	application/font-woff	etag:%226376cf3c-418c%22	https://rootedthegame.com/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-regular-400.woff	(from https://rootedthegame.com/css/all.min.css)
22:07:11	34052/34052	---M--	200	added ('OK')	application/font-sfnt	etag:%226376cf3c-8504%22	https://rootedthegame.com/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-regular-400.ttf	(from https://rootedthegame.com/css/all.min.css)
22:07:11	144715/144715	---M--	200	added ('OK')	image/svg+xml	etag:%226376cf3c-2354b%22	https://rootedthegame.com/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-regular-400.svg	(from https://rootedthegame.com/css/all.min.css)
22:07:11	204266/204266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226376cf3c-31dea%22	https://rootedthegame.com/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-solid-900.eot	(from https://rootedthegame.com/css/all.min.css)
22:07:12	204266/204266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226376cf3c-31dea%22	https://rootedthegame.com/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-solid-900d41d.eot	(from https://rootedthegame.com/css/all.min.css)
22:07:12	80148/80148	---M--	200	added ('OK')	font/woff2	etag:%226376cf3c-13914%22	https://rootedthegame.com/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-solid-900.woff2	(from https://rootedthegame.com/css/all.min.css)
22:07:12	104004/104004	---M--	200	added ('OK')	application/font-woff	etag:%226376cf3c-19644%22	https://rootedthegame.com/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-solid-900.woff	(from https://rootedthegame.com/css/all.min.css)
22:07:12	203980/203980	---M--	200	added ('OK')	application/font-sfnt	etag:%226376cf3c-31ccc%22	https://rootedthegame.com/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-solid-900.ttf	(from https://rootedthegame.com/css/all.min.css)
22:07:13	914125/914125	---M--	200	added ('OK')	image/svg+xml	etag:%226376cf3c-df2cd%22	https://rootedthegame.com/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/webfonts/fa-solid-900.svg	(from https://rootedthegame.com/css/all.min.css)
22:07:13	6603/6603	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Mar%202024%2019:08:34%20GMT	https://rootedthegame.com/news/images/favicon.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/news/images/favicon.png	(from https://rootedthegame.com/news/stay-safe-from-scam-websites-rooted-community)
22:07:13	54566/54566	---M--	200	added ('OK')	image/jpeg	etag:%2265e4a121-d526%22	https://rootedthegame.com/storage/alert-stay-safe-from-scam-websites-rooted-community-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/alert-stay-safe-from-scam-websites-rooted-community-banner.jpg	(from https://rootedthegame.com/news/stay-safe-from-scam-websites-rooted-community)
22:07:13	65346/65346	---M--	200	added ('OK')	image/jpeg	etag:%2265a43a25-ff42%22	https://rootedthegame.com/storage/a-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/a-banner.jpg	(from https://rootedthegame.com/news/qa-rooted-community-january-2024)
22:07:14	183599/183599	---M--	200	added ('OK')	image/jpeg	etag:%226539bf3f-2cd2f%22	https://rootedthegame.com/storage/halloween-special-night-monastery-changed-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/halloween-special-night-monastery-changed-banner.jpg	(from https://rootedthegame.com/news/halloween-apocalypse-rooted-time-loop-event-20-years-back)
22:07:14	79585/79585	---M--	200	added ('OK')	image/png	etag:%226539279a-136e1%22	https://rootedthegame.com/storage/halloween-mask-02.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/halloween-mask-02.png	(from https://rootedthegame.com/news/halloween-apocalypse-rooted-time-loop-event-20-years-back)
22:07:14	89929/89929	---M--	200	added ('OK')	image/png	etag:%226539279a-15f49%22	https://rootedthegame.com/storage/halloween-mask-01.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/halloween-mask-01.png	(from https://rootedthegame.com/news/halloween-apocalypse-rooted-time-loop-event-20-years-back)
22:07:14	108806/108806	---M--	200	added ('OK')	image/png	etag:%226539279a-1a906%22	https://rootedthegame.com/storage/halloween-mask-03.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/halloween-mask-03.png	(from https://rootedthegame.com/news/halloween-apocalypse-rooted-time-loop-event-20-years-back)
22:07:14	44119/44119	---M--	200	added ('OK')	image/png	etag:%226539274e-ac57%22	https://rootedthegame.com/storage/halloween-axe.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/halloween-axe.png	(from https://rootedthegame.com/news/halloween-apocalypse-rooted-time-loop-event-20-years-back)
22:07:15	52905/52905	---M--	200	added ('OK')	image/jpeg	etag:%22653be135-cea9%22	https://rootedthegame.com/storage/lootbox-halloween-rooted.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/lootbox-halloween-rooted.jpg	(from https://rootedthegame.com/news/halloween-apocalypse-rooted-time-loop-event-20-years-back)
22:07:15	154790/154790	---M--	200	added ('OK')	image/png	etag:%22653bc722-25ca6%22	https://rootedthegame.com/storage/pie-menu-emotes.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/pie-menu-emotes.png	(from https://rootedthegame.com/news/halloween-apocalypse-rooted-time-loop-event-20-years-back)
22:07:15	168375/168375	---M--	200	added ('OK')	image/png	etag:%22653bca59-291b7%22	https://rootedthegame.com/storage/bactria-rooted.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/bactria-rooted.png	(from https://rootedthegame.com/news/halloween-apocalypse-rooted-time-loop-event-20-years-back)
22:07:15	13578/13578	---M--	200	added ('OK')	image/png	etag:%22653bcfd3-350a%22	https://rootedthegame.com/storage/rooted-watch.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/rooted-watch.png	(from https://rootedthegame.com/news/halloween-apocalypse-rooted-time-loop-event-20-years-back)
22:07:16	378593/378593	---M--	200	added ('OK')	image/png	etag:%22653bd120-5c6e1%22	https://rootedthegame.com/storage/Rooted-Halloween-inventory.png	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/Rooted-Halloween-inventory.png	(from https://rootedthegame.com/news/halloween-apocalypse-rooted-time-loop-event-20-years-back)
22:07:16	173360/173360	---M--	200	added ('OK')	image/jpeg	etag:%2264fe3fc5-2a530%22	https://rootedthegame.com/storage/rooted-from-players.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/rooted-from-players.jpg	(from https://rootedthegame.com/news/the-closed-alpha-is-live)
22:07:17	1003141/1003141	---M--	200	added ('OK')	image/jpeg	etag:%2264fe449b-f4e85%22	https://rootedthegame.com/storage/the-closed-alpha-is-live-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/the-closed-alpha-is-live-banner.jpg	(from https://rootedthegame.com/news/the-closed-alpha-is-live)
22:07:17	370/370	---MC-	302	error ('Found')	text/html	date:Sat,%2030%20Mar%202024%2019:08:38%20GMT	https://rootedthegame.com/account/profile	C:/My%20Web%20Sites/Rooted/rootedthegame.com/account/profile	(from https://rootedthegame.com/news/everything-you-need-to-know-before-launching-the-first-alpha)
22:07:18	169716/169716	---M--	200	added ('OK')	image/jpeg	etag:%2264c789df-296f4%22	https://rootedthegame.com/storage/rooted-alpha-launch-date-and-must-see-video-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/rooted-alpha-launch-date-and-must-see-video-banner.jpg	(from https://rootedthegame.com/news/rooted-alpha-release-date-developer-insight-music)
22:07:18	1824611/1824611	---M--	200	added ('OK')	image/jpeg	etag:%2264f2175a-1bd763%22	https://rootedthegame.com/storage/everything-you-need-to-know-before-launching-the-first-alpha-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/everything-you-need-to-know-before-launching-the-first-alpha-banner.jpg	(from https://rootedthegame.com/news/everything-you-need-to-know-before-launching-the-first-alpha)
22:07:18	192405/192405	---M--	200	added ('OK')	image/jpeg	etag:%22649d4724-2ef95%22	https://rootedthegame.com/storage/rooted-available-on-epic-games-store-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/rooted-available-on-epic-games-store-banner.jpg	(from https://rootedthegame.com/news/rooted-available-on-epic-games-store)
22:07:18	75402/75402	---M--	200	added ('OK')	image/jpeg	etag:%22649181f0-1268a%22	https://rootedthegame.com/storage/our-discord-bot-has-been-updated-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/our-discord-bot-has-been-updated-banner.jpg	(from https://rootedthegame.com/news/our-discord-bot-has-been-updated)
22:07:19	137551/137551	---M--	200	added ('OK')	image/jpeg	etag:%2264804bd2-2194f%22	https://rootedthegame.com/storage/alpha-roadmap-for-rooted-is-now-live-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/alpha-roadmap-for-rooted-is-now-live-banner.jpg	(from https://rootedthegame.com/news/alpha-roadmap-for-rooted-is-now-live)
22:07:19	56463/56463	---M--	200	added ('OK')	image/jpeg	etag:%22647f4cb9-dc8f%22	https://rootedthegame.com/storage/timeline-rooted-alpha.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/timeline-rooted-alpha.jpg	(from https://rootedthegame.com/news/alpha-roadmap-for-rooted-is-now-live)
22:07:19	35082/35082	---M--	200	added ('OK')	image/jpeg	etag:%22647ef698-890a%22	https://rootedthegame.com/storage/bannertest.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/bannertest.jpg	(from https://rootedthegame.com/news/1st-alpha-session-exploration-and-survival-monastery)
22:07:19	44556/44556	---M--	200	added ('OK')	image/jpeg	etag:%22647ef698-ae0c%22	https://rootedthegame.com/storage/be_part_of_the_alpha.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/be_part_of_the_alpha.jpg	(from https://rootedthegame.com/news/1st-alpha-session-exploration-and-survival-monastery)
22:07:20	125117/125117	---M--	200	added ('OK')	image/jpeg	etag:%22647f05e8-1e8bd%22	https://rootedthegame.com/storage/xsens_rooted.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/xsens_rooted.jpg	(from https://rootedthegame.com/news/1st-alpha-session-exploration-and-survival-monastery)
22:07:20	91226/91226	---M--	200	added ('OK')	image/jpeg	etag:%22647f05e8-1645a%22	https://rootedthegame.com/storage/gameplay_footage.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/gameplay_footage.jpg	(from https://rootedthegame.com/news/1st-alpha-session-exploration-and-survival-monastery)
22:07:20	195432/195432	---M--	200	added ('OK')	image/jpeg	etag:%22647f05e8-2fb68%22	https://rootedthegame.com/storage/follow_our_progress.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/follow_our_progress.jpg	(from https://rootedthegame.com/news/1st-alpha-session-exploration-and-survival-monastery)
22:07:21	38776/38776	---M--	200	added ('OK')	image/jpeg	etag:%22647ef698-9778%22	https://rootedthegame.com/storage/register-now-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/register-now-banner.jpg	(from https://rootedthegame.com/news/register-now-for-alpha-sessions-coming-in-2023)
22:07:21	183633/183633	---M--	200	added ('OK')	image/jpeg	etag:%22647fc257-2cd51%22	https://rootedthegame.com/storage/monastery_church_rooted.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/monastery_church_rooted.jpg	(from https://rootedthegame.com/news/register-now-for-alpha-sessions-coming-in-2023)
22:07:21	197105/197105	---M--	200	added ('OK')	image/jpeg	etag:%22647fc257-301f1%22	https://rootedthegame.com/storage/monastery_blockout_rooted.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/monastery_blockout_rooted.jpg	(from https://rootedthegame.com/news/register-now-for-alpha-sessions-coming-in-2023)
22:07:21	72346/72346	---M--	200	added ('OK')	image/jpeg	etag:%22647fa365-11a9a%22	https://rootedthegame.com/storage/kickstarter-homepage-rooted.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/kickstarter-homepage-rooted.jpg	(from https://rootedthegame.com/news/rooted-200-funded-mocap-animations)
22:07:22	64863/64863	---M--	200	added ('OK')	image/jpeg	etag:%22647fa365-fd5f%22	https://rootedthegame.com/storage/bones-studio.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/bones-studio.jpg	(from https://rootedthegame.com/news/rooted-200-funded-mocap-animations)
22:07:22	43399/43399	---M--	200	added ('OK')	image/jpeg	etag:%22647fc640-a987%22	https://rootedthegame.com/storage/our-progress-and-alpha-sessions-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/our-progress-and-alpha-sessions-banner.jpg	(from https://rootedthegame.com/news/our-progress-and-alpha-sessions)
22:07:23	69481/69481	---M--	200	added ('OK')	image/jpeg	etag:%22647ef698-10f69%22	https://rootedthegame.com/storage/roadmap-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/roadmap-banner.jpg	(from https://rootedthegame.com/news/Our-road-map-and-pvp-news)
22:07:24	320583/320583	---M--	200	added ('OK')	image/jpeg	etag:%22647fa16c-4e447%22	https://rootedthegame.com/storage/Discover-our-trailer-banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/Discover-our-trailer-banner.jpg	(from https://rootedthegame.com/news/Discover-our-trailer)
22:07:24	1648780/1648780	---M--	200	added ('OK')	image/gif	etag:%22647fc931-19288c%22	https://rootedthegame.com/storage/metro-rooted.gif	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/metro-rooted.gif	(from https://rootedthegame.com/news/Rooted-s-Kickstarter-is-launched)
22:07:24	73089/73089	---M--	200	added ('OK')	image/jpeg	etag:%22647f5283-11d81%22	https://rootedthegame.com/storage/rooted-office.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/rooted-office.jpg	(from https://rootedthegame.com/news/80k-wishlists-development-progress-and-more)
22:07:24	101507/101507	---M--	200	added ('OK')	image/jpeg	etag:%22647f5283-18c83%22	https://rootedthegame.com/storage/wooden-cabin.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/wooden-cabin.jpg	(from https://rootedthegame.com/news/80k-wishlists-development-progress-and-more)
22:07:25	115178/115178	---M--	200	added ('OK')	image/jpeg	etag:%22647ef698-1c1ea%22	https://rootedthegame.com/storage/default_banner.jpg	C:/My%20Web%20Sites/Rooted/rootedthegame.com/storage/default_banner.jpg	(from https://rootedthegame.com/news/30k-wishlists-on-Steam)
